iter	RMSE
4774	1991048.605
4775	1990770.132
4776	1990435.618
4777	1990043.041
4778	1989730.077
4779	1989487.435
4780	1989102.268
4781	1988680.987
4782	1988336.632
4783	1987976.931
4784	1987714.615
4785	1987308.116
4786	1987029.465
4787	1986766.165
4788	1986364.14
4789	1986015.763
4790	1985636.824
4791	1985383.354
4792	1984982.223
4793	1984544.461
4794	1984136.619
4795	1983766.388
4796	1983429.803
4797	1983165.236
4798	1982866.085
4799	1982464.688
4800	1982052.484
4801	1981731.471
4802	1981360.214
4803	1980956.227
4804	1980616.577
4805	1980277.831
4806	1979899.431
4807	1979566.861
4808	1979139.555
4809	1978742.123
4810	1978486.407
4811	1978076.445
4812	1977797.011
4813	1977338.892
4814	1976935.81
4815	1976544.215
4816	1976144.336
4817	1975869.251
4818	1975608.941
4819	1975294.965
4820	1974916.796
4821	1974627.821
4822	1974222.077
4823	1973884.037
4824	1973596.968
4825	1973200.025
4826	1972894.009
4827	1972499.222
4828	1972144.698
4829	1971724.165
4830	1971333.222
4831	1970980.044
4832	1970690.096
4833	1970312.23
4834	1969948.287
4835	1969554.693
4836	1969164.8
4837	1968806.039
4838	1968460.998
4839	1968119.428
4840	1967757.489
4841	1967323.681
4842	1967066.15
4843	1966731.954
4844	1966361.95
4845	1966097.277
4846	1965689.116
4847	1965341.226
4848	1964994.987
4849	1964583.325
4850	1964324.805
4851	1963956.39
4852	1963611.948
4853	1963344.018
4854	1963100.219
4855	1962707.363
4856	1962426.849
4857	1961999.701
4858	1961608.747
4859	1961222.149
4860	1960954.573
4861	1960659.13
4862	1960372.321
4863	1959944.577
4864	1959570.583
4865	1959143.78
4866	1958795.488
4867	1958405.141
4868	1957985.519
4869	1957568.562
4870	1957267.321
4871	1956972.977
4872	1956504.891
4873	1956093.977
4874	1955803.419
4875	1955391.851
4876	1955058.75
4877	1954734.581
4878	1954377.473
4879	1954133.456
4880	1953799.201
4881	1953450.894
4882	1953060.68
4883	1952726.428
4884	1952325.88
4885	1951911.238
4886	1951549.047
4887	1951151.009
4888	1950782.981
4889	1950318.276
4890	1949870.715
4891	1949585.335
4892	1949179.528
4893	1948919.808
4894	1948538.695
4895	1948126.467
4896	1947759.825
4897	1947481.274
4898	1947222.863
4899	1946868.372
4900	1946528.272
4901	1946270.579
4902	1945855.103
4903	1945457.883
4904	1945053.673
4905	1944742.043
4906	1944341.011
4907	1943942.761
4908	1943594.656
4909	1943201.177
4910	1942780.015
4911	1942445.924
4912	1942018.452
4913	1941594.295
4914	1941270.67
4915	1940984.105
4916	1940588.549
4917	1940349.702
4918	1940007.698
4919	1939769.665
4920	1939382.401
4921	1939039.996
4922	1938700.937
4923	1938373.737
4924	1938073.527
4925	1937782.562
4926	1937396.233
4927	1936986.677
4928	1936580.557
4929	1936322.978
4930	1936008.197
4931	1935778.401
4932	1935353.802
4933	1934992.465
4934	1934602.251
4935	1934262.612
4936	1933929.88
4937	1933627.13
4938	1933304.462
4939	1933008.827
4940	1932596.255
4941	1932213.682
4942	1931922.421
4943	1931620.808
4944	1931228.95
4945	1930964.553
4946	1930717.998
4947	1930456.195
4948	1930081.399
4949	1929766.04
4950	1929397.069
4951	1929017.974
4952	1928673.345
4953	1928431.252
4954	1928095.253
4955	1927704.359
4956	1927314.15
4957	1926976.414
4958	1926649.652
4959	1926361.795
4960	1926039.815
4961	1925689.765
4962	1925311.546
4963	1925065.085
4964	1924789.435
4965	1924453.635
4966	1924126.813
4967	1923821.658
4968	1923525.235
4969	1923248.936
4970	1922890.778
4971	1922604.184
4972	1922348.129
4973	1922108.028
4974	1921716.804
4975	1921311.1
4976	1920963.547
4977	1920676.187
4978	1920340.093
4979	1920016.673
4980	1919731.93
4981	1919318.342
4982	1919072.951
4983	1918825.06
4984	1918470.187
4985	1918168.977
4986	1917904.866
4987	1917569.755
4988	1917146.651
4989	1916898.961
4990	1916628.398
4991	1916355.405
4992	1915988.154
4993	1915540.712
4994	1915212.935
4995	1914831.028
4996	1914482.017
4997	1914126.967
4998	1913783.644
4999	1913546.933
5000	1913253.677
5001	1912953.126
5002	1912635.054
5003	1912252.974
5004	1911896.779
5005	1911583.162
5006	1911238.608
5007	1910857.158
5008	1910597
5009	1910265.015
5010	1909975.476
5011	1909639.011
5012	1909412.633
5013	1909076.934
5014	1908823.977
5015	1908451.35
5016	1908087.376
5017	1907709.008
5018	1907396.119
5019	1907020.323
5020	1906609.706
5021	1906231.295
5022	1905839.076
5023	1905390.038
5024	1905012.642
5025	1904647.034
5026	1904333.154
5027	1903947.364
5028	1903631.52
5029	1903306.045
5030	1902953.691
5031	1902631.619
5032	1902344.892
5033	1902014.246
5034	1901699.596
5035	1901297.395
5036	1901016.088
5037	1900530.878
5038	1900193.38
5039	1899859.657
5040	1899614.058
5041	1899310.189
5042	1898903.825
5043	1898620.203
5044	1898340.668
5045	1898061.713
5046	1897737.245
5047	1897436.241
5048	1897182.492
5049	1896839.12
5050	1896601.088
5051	1896329.208
5052	1895998.489
5053	1895587.498
5054	1895278.216
5055	1894943.769
5056	1894613.289
5057	1894342.568
5058	1894060.149
5059	1893674.451
5060	1893235.291
5061	1892894.266
5062	1892512.282
5063	1892184.953
5064	1891941.94
5065	1891606.238
5066	1891330.681
5067	1890957.723
5068	1890611.229
5069	1890245.23
5070	1889908.731
5071	1889664.518
5072	1889373.267
5073	1888980.108
5074	1888730.892
5075	1888391.73
5076	1888002.105
5077	1887661.34
5078	1887309.106
5079	1887024.065
5080	1886773.041
5081	1886395.139
5082	1886009.884
5083	1885667.301
5084	1885305.307
5085	1884981.092
5086	1884672.967
5087	1884391.572
5088	1884099.757
5089	1883871.329
5090	1883479.161
5091	1883085.789
5092	1882792.107
5093	1882488.764
5094	1882144.39
5095	1881762.05
5096	1881415.107
5097	1881005.193
5098	1880613.399
5099	1880254.486
5100	1879974.976
5101	1879575.234
5102	1879342.372
5103	1878947.549
5104	1878609.957
5105	1878229.021
5106	1877906.72
5107	1877554.184
5108	1877270.928
5109	1876867.958
5110	1876615.484
5111	1876368.448
5112	1876029.652
5113	1875681.722
5114	1875355.681
5115	1875073.185
5116	1874742.275
5117	1874444.791
5118	1874214.207
5119	1873947.011
5120	1873592.193
5121	1873287.947
5122	1873051.46
5123	1872700.833
5124	1872385.946
5125	1872106.413
5126	1871771.187
5127	1871389.226
5128	1871082.948
5129	1870701.392
5130	1870361.149
5131	1870025.055
5132	1869680.225
5133	1869309.246
5134	1869025.574
5135	1868763.39
5136	1868379.09
5137	1868117.058
5138	1867778.764
5139	1867528.4
5140	1867158.608
5141	1866906.401
5142	1866669.567
5143	1866360.049
5144	1866050.851
5145	1865781.87
5146	1865476.456
5147	1865171.654
5148	1864940.894
5149	1864555.154
5150	1864304.243
5151	1864002.249
5152	1863769.939
5153	1863514.313
5154	1863239.583
5155	1862878.589
5156	1862607.71
5157	1862231.279
5158	1861883.211
5159	1861583.378
5160	1861283.557
5161	1861007.538
5162	1860689.23
5163	1860389.309
5164	1860040.084
5165	1859761.405
5166	1859391.221
5167	1859126.52
5168	1858788.098
5169	1858450.517
5170	1858153.575
5171	1857812.587
5172	1857510.837
5173	1857287.804
5174	1856958.332
5175	1856691.591
5176	1856435.695
5177	1856022.464
5178	1855645.919
5179	1855387.059
5180	1855082.483
5181	1854801.69
5182	1854489.727
5183	1854214.378
5184	1853830.166
5185	1853512.375
5186	1853147.052
5187	1852753.662
5188	1852408.044
5189	1852016.339
5190	1851741.632
5191	1851515.831
5192	1851165.248
5193	1850911.594
5194	1850582.595
5195	1850342.949
5196	1850093.674
5197	1849812.702
5198	1849564.197
5199	1849154.06
5200	1848785.505
5201	1848440.402
5202	1848060.068
5203	1847805.016
5204	1847551.498
5205	1847227.734
5206	1846828.085
5207	1846607.912
5208	1846213.011
5209	1845858.926
5210	1845529.224
5211	1845138.109
5212	1844847.199
5213	1844643.282
5214	1844249.542
5215	1843891.215
5216	1843633.912
5217	1843285.605
5218	1842872.667
5219	1842517.857
5220	1842180.12
5221	1841896.599
5222	1841603.879
5223	1841283.902
5224	1841017.038
5225	1840716.561
5226	1840482.66
5227	1840198.504
5228	1839909.109
5229	1839565.959
5230	1839196.335
5231	1838914.611
5232	1838589.254
5233	1838351.906
5234	1838095.572
5235	1837678.848
5236	1837339.706
5237	1837090.094
5238	1836723.078
5239	1836463.236
5240	1836199.489
5241	1835803.054
5242	1835474.925
5243	1835153.466
5244	1834793.83
5245	1834495.955
5246	1834140.286
5247	1833774.52
5248	1833552.614
5249	1833239.616
5250	1832977.489
5251	1832671.581
5252	1832433.113
5253	1832182.196
5254	1831889.781
5255	1831693.731
5256	1831364.044
5257	1831077.73
5258	1830794.911
5259	1830554.487
5260	1830197.171
5261	1829831.816
5262	1829591.802
5263	1829222.057
5264	1829001.699
5265	1828774.977
5266	1828413.864
5267	1827983.452
5268	1827687.021
5269	1827431.613
5270	1827117.607
5271	1826768.255
5272	1826523.276
5273	1826138.775
5274	1825871.477
5275	1825645.624
5276	1825433.469
5277	1825131.171
5278	1824847.172
5279	1824533.282
5280	1824319.633
5281	1823941.031
5282	1823603.365
5283	1823243.323
5284	1822828.638
5285	1822570.194
5286	1822286.364
5287	1821931.218
5288	1821577.415
5289	1821228.867
5290	1821003.696
5291	1820735.388
5292	1820360.196
5293	1820063.946
5294	1819818.697
5295	1819428.479
5296	1819129.49
5297	1818884.726
5298	1818683.878
5299	1818345.146
5300	1818062.243
5301	1817763.084
5302	1817398.069
5303	1817178.581
5304	1816911.958
5305	1816666.871
5306	1816297.674
5307	1816128.935
5308	1815838.853
5309	1815621.995
5310	1815364.172
5311	1815148.89
5312	1814800.003
5313	1814535.795
5314	1814301.973
5315	1813949.384
5316	1813709.478
5317	1813489.381
5318	1813226.672
5319	1812866.475
5320	1812609.22
5321	1812369.099
5322	1812061.589
5323	1811847.478
5324	1811460.15
5325	1811233.764
5326	1810898.125
5327	1810563.169
5328	1810229.218
5329	1809992.421
5330	1809651.308
5331	1809249.68
5332	1808858.509
5333	1808605.43
5334	1808313.708
5335	1808014.805
5336	1807713.825
5337	1807355.385
5338	1806989.229
5339	1806711.219
5340	1806384.24
5341	1805986.024
5342	1805747.937
5343	1805493.971
5344	1805127.484
5345	1804901.253
5346	1804595.121
5347	1804254.567
5348	1803952.364
5349	1803743.506
5350	1803412.664
5351	1803178.24
5352	1802875.992
5353	1802529.526
5354	1802255.702
5355	1801947.404
5356	1801637.934
5357	1801359.895
5358	1801144.727
5359	1800924.26
5360	1800574.765
5361	1800348.555
5362	1800053.119
5363	1799776.585
5364	1799371.075
5365	1799058.85
5366	1798823.375
5367	1798552.182
5368	1798269.089
5369	1798066.964
5370	1797725.237
5371	1797455.478
5372	1797256.098
5373	1796899.041
5374	1796485.069
5375	1796207.344
5376	1795977.55
5377	1795624.843
5378	1795423.478
5379	1795079.463
5380	1794870.244
5381	1794544.534
5382	1794307.532
5383	1794008.155
5384	1793735.715
5385	1793485.286
5386	1793249.735
5387	1792874.252
5388	1792577.933
5389	1792276.991
5390	1791941.905
5391	1791649.914
5392	1791280.987
5393	1790950.783
5394	1790617.515
5395	1790358.592
5396	1789998.344
5397	1789666.531
5398	1789355.56
5399	1789017.914
5400	1788657.837
5401	1788395.575
5402	1788064.256
5403	1787758.151
5404	1787378.138
5405	1787136.044
5406	1786849.608
5407	1786562.652
5408	1786378.982
5409	1785998.817
5410	1785653.755
5411	1785375.719
5412	1785144.274
5413	1784891.232
5414	1784678.518
5415	1784348.21
5416	1784052.525
5417	1783785.311
5418	1783406.204
5419	1783010.214
5420	1782716.166
5421	1782385.183
5422	1782071.279
5423	1781769.657
5424	1781475.149
5425	1781229.41
5426	1780952.212
5427	1780622.583
5428	1780347.707
5429	1780020.43
5430	1779705.363
5431	1779512.589
5432	1779161.034
5433	1778929.552
5434	1778604.633
5435	1778351.921
5436	1778044.213
5437	1777787.551
5438	1777470.562
5439	1777074.83
5440	1776709.856
5441	1776430.101
5442	1776179.405
5443	1775863.182
5444	1775529.692
5445	1775205.701
5446	1774956.297
5447	1774633.329
5448	1774340.31
5449	1773959.339
5450	1773630.962
5451	1773409.957
5452	1773100.667
5453	1772749.917
5454	1772447.609
5455	1772083.478
5456	1771729.978
5457	1771514.25
5458	1771144.297
5459	1770837.575
5460	1770394.778
5461	1770035.056
5462	1769812.986
5463	1769451.392
5464	1769131.889
5465	1768810.327
5466	1768527.848
5467	1768239.037
5468	1768010.733
5469	1767723.605
5470	1767423.653
5471	1767128.356
5472	1766885.605
5473	1766678.456
5474	1766382.556
5475	1766077.895
5476	1765693.765
5477	1765384.369
5478	1765072.726
5479	1764861.39
5480	1764584.918
5481	1764256.337
5482	1763948.61
5483	1763682.808
5484	1763332.361
5485	1763122.49
5486	1762843.439
5487	1762524.43
5488	1762193.936
5489	1761811.588
5490	1761480.668
5491	1761261.692
5492	1761047.471
5493	1760733.672
5494	1760459.145
5495	1760203.367
5496	1759885.04
5497	1759527.012
5498	1759131.629
5499	1758911.195
5500	1758641.776
5501	1758268.926
5502	1758085.665
5503	1757749.291
5504	1757432.027
5505	1757060.988
5506	1756790.219
5507	1756415.438
5508	1756145.716
5509	1755825.66
5510	1755588.638
5511	1755272.507
5512	1754976.128
5513	1754733.751
5514	1754436.866
5515	1754111.893
5516	1753807.424
5517	1753602.89
5518	1753411.481
5519	1753044.562
5520	1752756.735
5521	1752546.402
5522	1752197.029
5523	1751943.743
5524	1751639.05
5525	1751315.297
5526	1751109.962
5527	1750903.726
5528	1750589.69
5529	1750289.602
5530	1750056.988
5531	1749801.817
5532	1749468.402
5533	1749201.712
5534	1748832.325
5535	1748495.594
5536	1748282.016
5537	1748061.849
5538	1747730.004
5539	1747403.172
5540	1747181.266
5541	1746861.592
5542	1746602.36
5543	1746307.742
5544	1746120.104
5545	1745903.11
5546	1745601.327
5547	1745273.195
5548	1744959.834
5549	1744686.114
5550	1744414.561
5551	1744110.565
5552	1743810.305
5553	1743477.204
5554	1743216.536
5555	1743008.035
5556	1742702.736
5557	1742424.779
5558	1742227.095
5559	1741889.954
5560	1741659.527
5561	1741368.198
5562	1741047.636
5563	1740832.493
5564	1740423.426
5565	1740127.208
5566	1739935.4
5567	1739618.801
5568	1739362.291
5569	1739174.299
5570	1738829.553
5571	1738504.809
5572	1738267.442
5573	1737939.059
5574	1737612.163
5575	1737315.214
5576	1737082.025
5577	1736706.304
5578	1736445.938
5579	1736245.246
5580	1735947.805
5581	1735743.107
5582	1735546.4
5583	1735202.23
5584	1734911.09
5585	1734692.243
5586	1734465.053
5587	1734161.56
5588	1733932.859
5589	1733685.436
5590	1733362.665
5591	1733064.468
5592	1732839.245
5593	1732526.417
5594	1732245.307
5595	1732042.775
5596	1731846.076
5597	1731535.484
5598	1731184.86
5599	1730967.085
5600	1730632.187
5601	1730395.692
5602	1730129.753
5603	1729865.941
5604	1729537.732
5605	1729307.9
5606	1728944.006
5607	1728620.078
5608	1728299.964
5609	1728062.145
5610	1727853.474
5611	1727555.357
5612	1727241.446
5613	1726907.311
5614	1726677.603
5615	1726375.244
5616	1726091.527
5617	1725767.594
5618	1725483.977
5619	1725164.683
5620	1724800.671
5621	1724517.486
5622	1724312.07
5623	1724173.169
5624	1723811.212
5625	1723588.202
5626	1723301.861
5627	1723055.3
5628	1722806.173
5629	1722438.092
5630	1722206.976
5631	1721859.349
5632	1721566.543
5633	1721258.315
5634	1720922.958
5635	1720719.32
5636	1720418.425
5637	1720115.458
5638	1719769.584
5639	1719502.376
5640	1719459.28
5641	1719248.514
5642	1718932.48
5643	1718700.285
5644	1718433.569
5645	1718131.019
5646	1717804.461
5647	1717533.348
5648	1717340.887
5649	1717047.846
5650	1716764.702
5651	1716495.156
5652	1716178.071
5653	1715908.921
5654	1715561.813
5655	1715292.108
5656	1714997.46
5657	1714819.014
5658	1714553.986
5659	1714359.09
5660	1714048.944
5661	1713672.99
5662	1713404.153
5663	1713193.322
5664	1712950.833
5665	1712706.415
5666	1712349.468
5667	1712074.599
5668	1711789.78
5669	1711541.984
5670	1711185.116
5671	1710946.207
5672	1710630.334
5673	1710284.099
5674	1709961.448
5675	1709649.694
5676	1709300.711
5677	1709099.176
5678	1708737.82
5679	1708657.836
5680	1708460.673
5681	1708275.619
5682	1707993.026
5683	1707771.442
5684	1707500.298
5685	1707174.453
5686	1706917.669
5687	1706717.284
5688	1706340.045
5689	1706100.087
5690	1705894.617
5691	1705605.669
5692	1705347.389
5693	1705064.077
5694	1704839.213
5695	1704557.902
5696	1704285.588
5697	1704099.795
5698	1703768.834
5699	1703515.797
5700	1703145.12
5701	1702843.831
5702	1702533.867
5703	1702290.321
5704	1702113.655
5705	1701924.323
5706	1701592.286
5707	1701383.032
5708	1701040.491
5709	1700741.062
5710	1700548.793
5711	1700368.338
5712	1700146.972
5713	1699859.088
5714	1699603.116
5715	1699358.524
5716	1699144.793
5717	1698892.197
5718	1698624.654
5719	1698320.571
5720	1697979.599
5721	1697651.653
5722	1697396.946
5723	1697072.181
5724	1696763.947
5725	1696505.648
5726	1696284.929
5727	1696067.977
5728	1695820.026
5729	1695468.665
5730	1695206.07
5731	1694954.19
5732	1694670.359
5733	1694358.186
5734	1694067.519
5735	1693804.81
5736	1693516.668
5737	1693198.687
5738	1692884.079
5739	1692651.324
5740	1692535.968
5741	1692266.588
5742	1692059.942
5743	1691783.408
5744	1691544.372
5745	1691244.809
5746	1690931.711
5747	1690683.763
5748	1690458.758
5749	1690188.223
5750	1689928.069
5751	1689600.446
5752	1689252.837
5753	1689053.335
5754	1688711.083
5755	1688411.192
5756	1688101.975
5757	1687796.148
5758	1687519.442
5759	1687318.466
5760	1687069.331
5761	1686742.869
5762	1686435.546
5763	1686168.079
5764	1685932.399
5765	1685684.796
5766	1685396.443
5767	1685118.054
5768	1684875.748
5769	1684597.864
5770	1684300.901
5771	1684046.101
5772	1683820.376
5773	1683563.621
5774	1683361.905
5775	1683066.345
5776	1682767.423
5777	1682471.341
5778	1682196.246
5779	1681915.292
5780	1681717.029
5781	1681424.096
5782	1681099.573
5783	1680789.575
5784	1680600.25
5785	1680454.756
5786	1680311.548
5787	1680028.219
5788	1679804.033
5789	1679595.608
5790	1679357.382
5791	1679089.804
5792	1678851.852
5793	1678629.254
5794	1678367.294
5795	1678070.118
5796	1677712.262
5797	1677537.955
5798	1677225.042
5799	1676892.403
5800	1676633.794
5801	1676344.354
5802	1676061.951
5803	1675847.242
5804	1675538.182
5805	1675308.584
5806	1675045.671
5807	1674713.663
5808	1674419.841
5809	1674200.201
5810	1673903.881
5811	1673666.715
5812	1673474.498
5813	1673160.821
5814	1672898.048
5815	1672580.74
5816	1672400.198
5817	1672199.508
5818	1671999.887
5819	1671799.557
5820	1671606.201
5821	1671353.13
5822	1671137.098
5823	1670804.331
5824	1670609.218
5825	1670342.589
5826	1670071.887
5827	1669809.207
5828	1669627.271
5829	1669331.792
5830	1669046.758
5831	1668730.319
5832	1668428.121
5833	1668192.193
5834	1667930.394
5835	1667637.073
5836	1667342.206
5837	1667140.528
5838	1667035.744
5839	1666850.243
5840	1666569.235
5841	1666264.494
5842	1666038.442
5843	1665832.783
5844	1665641.694
5845	1665396.839
5846	1665187.88
5847	1664845.055
5848	1664531.559
5849	1664271.863
5850	1664082.78
5851	1663768.812
5852	1663511.866
5853	1663293.134
5854	1662972.414
5855	1662793.458
5856	1662616.573
5857	1662330.837
5858	1662106.434
5859	1661760.827
5860	1661528.299
5861	1661314.015
5862	1661011.712
5863	1660774.17
5864	1660480.369
5865	1660204.127
5866	1659909.736
5867	1659684.207
5868	1659410.331
5869	1659086.786
5870	1658918.852
5871	1658751.442
5872	1658455.153
5873	1658156.434
5874	1657878.304
5875	1657656.86
5876	1657320.838
5877	1657127.048
5878	1656846.4
5879	1656533.136
5880	1656279.149
5881	1656037.342
5882	1655755.486
5883	1655513.539
5884	1655245.455
5885	1655004.872
5886	1654691.053
5887	1654351.537
5888	1654108.156
5889	1653849.85
5890	1653566.878
5891	1653287.087
5892	1653012.698
5893	1652781.139
5894	1652451.984
5895	1652275.34
5896	1651984.804
5897	1651815.026
5898	1651575.72
5899	1651371.857
5900	1651188.754
5901	1650932.135
5902	1650658.324
5903	1650336.72
5904	1650033.716
5905	1649820.055
5906	1649621.044
5907	1649373.798
5908	1649092.846
5909	1648772.376
5910	1648523.379
5911	1648296.501
5912	1648040.124
5913	1647861.633
5914	1647668.59
5915	1647415.686
5916	1647141.839
5917	1646876.78
5918	1646658.672
5919	1646362.428
5920	1646078.814
5921	1645778.402
5922	1645521.07
5923	1645243.431
5924	1644932.256
5925	1644689.092
5926	1644450.489
5927	1644152.482
5928	1643811.314
5929	1643498.422
5930	1643323.606
5931	1643104.58
5932	1642804.626
5933	1642613.795
5934	1642345.397
5935	1642157.997
5936	1641879.74
5937	1641625.969
5938	1641276.034
5939	1640986.535
5940	1640650.236
5941	1640355.159
5942	1640171.012
5943	1639948.45
5944	1639592.822
5945	1639375.66
5946	1639125.16
5947	1639077.785
5948	1638798.345
5949	1638530.239
5950	1638250.064
5951	1638006.499
5952	1637772.952
5953	1637588.664
5954	1637355.379
5955	1637164.355
5956	1636899.641
5957	1636642.86
5958	1636390.2
5959	1636065.541
5960	1635778.844
5961	1635483.756
5962	1635192.447
5963	1634933.085
5964	1634711.764
5965	1634477.272
5966	1634200.698
5967	1633922.858
5968	1633689.457
5969	1633385.701
5970	1633149.872
5971	1632876.487
5972	1632626.098
5973	1632337.948
5974	1632099.053
5975	1631811.377
5976	1631525.505
5977	1631226.184
5978	1631044.717
5979	1630786.561
5980	1630533.591
5981	1630209.656
5982	1629882.452
5983	1629614.355
5984	1629316.921
5985	1629149.391
5986	1628900.954
5987	1628694.266
5988	1628439.816
5989	1628275.908
5990	1628050.722
5991	1627715.431
5992	1627438.779
5993	1627221.02
5994	1627037.209
5995	1626762.186
5996	1626553.381
5997	1626377.292
5998	1626072.354
5999	1625833.053
6000	1625590.218
6001	1625373.447
6002	1625098.06
6003	1624776.047
6004	1624487.547
6005	1624249.942
6006	1623965.964
6007	1623706.904
6008	1623374.04
6009	1623163.903
6010	1622949.276
6011	1622678.203
6012	1622457.414
6013	1622260.154
6014	1622044.136
6015	1621858.658
6016	1621536.212
6017	1621301.62
6018	1621019.951
6019	1620824.802
6020	1620602.146
6021	1620359.249
6022	1620166.953
6023	1619866.821
6024	1619820.738
6025	1619629.19
6026	1619379.299
6027	1619111.778
6028	1618896.654
6029	1618669.082
6030	1618429.894
6031	1618131.35
6032	1617801.626
6033	1617617.331
6034	1617359.663
6035	1617054.417
6036	1616869.834
6037	1616634.002
6038	1616356.103
6039	1616136.744
6040	1615791.375
6041	1615600.86
6042	1615380.88
6043	1615114.607
6044	1614892.269
6045	1614758.303
6046	1614506.178
6047	1614240.001
6048	1613980.188
6049	1613688.627
6050	1613361.383
6051	1613079.136
6052	1612779.985
6053	1612583.152
6054	1612284.966
6055	1611980.947
6056	1611802.205
6057	1611523.222
6058	1611237.514
6059	1610934.302
6060	1610703.189
6061	1610415.539
6062	1610115.033
6063	1609799.558
6064	1609506.295
6065	1609164.773
6066	1608972.696
6067	1608800.231
6068	1608581.267
6069	1608317.262
6070	1608117.383
6071	1607927.917
6072	1607631.593
6073	1607332.608
6074	1607087.226
6075	1606820.414
6076	1606662.636
6077	1606336.057
6078	1606171.141
6079	1605826.221
6080	1605556.694
6081	1605372.113
6082	1605105.287
6083	1604906.59
6084	1604797.301
6085	1604551.961
6086	1604310.647
6087	1604087.297
6088	1603900.133
6089	1603629.749
6090	1603438.453
6091	1603271.137
6092	1603093.891
6093	1602810.784
6094	1602659.038
6095	1602429.5
6096	1602150.014
6097	1601916.29
6098	1601839.768
6099	1601646.97
6100	1601482.138
6101	1601212.57
6102	1601005.504
6103	1600781.676
6104	1600626.632
6105	1600445.537
6106	1600203.828
6107	1600029.981
6108	1599748.269
6109	1599438.4
6110	1599254.557
6111	1599063.184
6112	1598792.122
6113	1598518.677
6114	1598242.834
6115	1597987.466
6116	1597734.239
6117	1597487.916
6118	1597202.469
6119	1596987.728
6120	1596771.349
6121	1596519.967
6122	1596329.925
6123	1596069.362
6124	1595838.793
6125	1595668.506
6126	1595450.741
6127	1595231.117
6128	1595172.264
6129	1594920.062
6130	1594662.981
6131	1594358.106
6132	1594087.815
6133	1593873.024
6134	1593634.388
6135	1593422.299
6136	1593240.709
6137	1593030.324
6138	1592769.776
6139	1592598.481
6140	1592321.001
6141	1592036.5
6142	1591730.982
6143	1591473.882
6144	1591211.821
6145	1591062.309
6146	1590794.344
6147	1590536.22
6148	1590263.269
6149	1590085.052
6150	1589867.618
6151	1589590.869
6152	1589289.772
6153	1588955.243
6154	1588663.467
6155	1588489.345
6156	1588322.805
6157	1588045.013
6158	1587788.5
6159	1587744.85
6160	1587445.94
6161	1587183.908
6162	1587018.117
6163	1586825.595
6164	1586547.975
6165	1586278.204
6166	1586066.337
6167	1585802.704
6168	1585537.751
6169	1585365.126
6170	1585132.215
6171	1584961.279
6172	1584755.259
6173	1584401.025
6174	1584111.769
6175	1583930.707
6176	1583680.508
6177	1583444.915
6178	1583130.392
6179	1582880.574
6180	1582641.543
6181	1582409.623
6182	1582124.186
6183	1581847.73
6184	1581624.892
6185	1581355.493
6186	1581125.196
6187	1580841.906
6188	1580620.623
6189	1580394.366
6190	1580114.946
6191	1579807.767
6192	1579640.68
6193	1579380.555
6194	1579099.293
6195	1578843.923
6196	1578656.507
6197	1578395.732
6198	1578130.891
6199	1577894.484
6200	1577639.056
6201	1577356.224
6202	1577069.892
6203	1576829.305
6204	1576619.632
6205	1576432.431
6206	1576231.886
6207	1575963.489
6208	1575671.916
6209	1575385.378
6210	1575209.788
6211	1575002.167
6212	1574733.129
6213	1574539.164
6214	1574262.968
6215	1573974.916
6216	1573819.323
6217	1573478.837
6218	1573212.753
6219	1572980.586
6220	1572720.464
6221	1572557.06
6222	1572385.519
6223	1572159.094
6224	1571886.606
6225	1571648.429
6226	1571327.746
6227	1571142.522
6228	1570961.323
6229	1570700.412
6230	1570403.986
6231	1570178.905
6232	1569959.379
6233	1569800.419
6234	1569632.321
6235	1569364.882
6236	1569106.339
6237	1568884.35
6238	1568588.041
6239	1568426.293
6240	1568267.382
6241	1568095.487
6242	1567824.18
6243	1567649.481
6244	1567395.952
6245	1567217.648
6246	1566974.748
6247	1566812.855
6248	1566556.081
6249	1566294.536
6250	1566083.87
6251	1565806.165
6252	1565481.256
6253	1565255.022
6254	1564978.443
6255	1564829.596
6256	1564576.736
6257	1564272.137
6258	1564112.306
6259	1563875.814
6260	1563642.117
6261	1563342.358
6262	1563027.536
6263	1562731.523
6264	1562496.845
6265	1562300.001
6266	1562170.624
6267	1561881.582
6268	1561654.202
6269	1561436.001
6270	1561279.769
6271	1560976.486
6272	1560830.429
6273	1560591.29
6274	1560469.059
6275	1560271.668
6276	1559964.468
6277	1559679.651
6278	1559402.89
6279	1559226.501
6280	1559057.952
6281	1558977.205
6282	1558710.194
6283	1558537.235
6284	1558448.21
6285	1558140.979
6286	1557864.727
6287	1557672.401
6288	1557444.888
6289	1557255.794
6290	1557037.605
6291	1556745.516
6292	1556498.067
6293	1556278.728
6294	1556098.591
6295	1555797.689
6296	1555517.669
6297	1555314.29
6298	1555032.138
6299	1554847.241
6300	1554652.094
6301	1554407.9
6302	1554117.495
6303	1553813.883
6304	1553547.293
6305	1553401.29
6306	1553210.026
6307	1552948.039
6308	1552747.637
6309	1552499.492
6310	1552235.813
6311	1552003.637
6312	1551762.178
6313	1551511.827
6314	1551356.936
6315	1551112.434
6316	1550937.054
6317	1550701.185
6318	1550434.501
6319	1550240.197
6320	1549991.563
6321	1549674.83
6322	1549500.671
6323	1549238.633
6324	1548932.301
6325	1548736.901
6326	1548478.263
6327	1548225.625
